0.4000000000000001; 0.8025250525479058
0.40598788357008314; 0.8173731777667257
0.41754397942838534; 0.8417036988312382
0.4301385714422284; 0.8763450930327823
0.4409237818845512; 0.9124121981987591
0.45048946700943177; 0.9430230170174901
0.48203881606636123; 1.0643147077313941
0.5006949586966577; 1.153723957022999
0.516649948157128; 1.2279253761216407
0.5331133543377234; 1.3068990378028662
0.555577676590021; 1.4218907928277922
0.5818633994393878; 1.5814103833179054
0.6103996861348495; 1.7523892213743326
0.6477786446772593; 1.9633314821165921
0.6965864520806478; 2.2651425664953844
0.7368062997280774; 2.5285191202095825
0.7780627579332317; 2.822519445721815
0.8339288666202676; 3.268369960009431
0.8982441829790296; 3.756996273818702
0.9739302511169673; 4.430949652294181
1.0542516485201563; 5.283600058379254
1.1299485464621188; 6.140681332944401
1.2211192903998123; 7.295538015896981

